,title,artist,af_score,review_date,pf_score,best_new_music,author,pub_date,id,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,date
132,clash the truth,beach fossils,8.0,2013-02-20,5.8,0.0,ian cohen,2013-02-18,4qC8mysA680i7chkL3JQQw,151877.2142857143,39.857142857142854,0.35309285714285715,0.14828864285714285,0.7949285714285714,0.6544285714285714,0.18765714285714288,-7.2825,0.04776428571428571,1361232000.0
133,clear moon,mount eerie,7.0,2012-05-23,8.3,1.0,jayson greene,2012-05-22,2ax4L3eaLqiQoVtelJm8FJ,227786.45454545456,0.09090909090909091,0.2089090909090909,0.49888609090909086,0.3762727272727273,0.7318181818181819,0.13472727272727272,-13.528545454545453,0.03972727272727273,1341360000.0
134,clinging to a scheme,the radio dept.,8.0,2010-06-17,8.3,1.0,larry fitzmaurice,2010-04-26,7L8jW9rY040uDZnnIYtSdG,209725.0,31.9,0.43949999999999995,0.26998679999999997,0.8172,0.5392861609999999,0.19007000000000002,-6.7358,0.047170000000000004,1271635200.0
135,clppng,clipping.,9.0,2014-06-02,5.6,0.0,miles raymer,2014-06-13,4jXGCAzUw7ZEccL3UoIjvT,238343.85714285713,33.07142857142857,0.6445714285714287,0.18733642857142857,0.6670714285714286,1.0171428571428573e-06,0.2632785714285714,-9.418214285714285,0.37849999999999995,1402358400.0
136,cobra juicy,black moth super rainbow,5.0,2012-11-01,7.6,0.0,jeff weiss,2012-10-26,2CFZcziJAbNfuwSl4wpsAo,213300.9090909091,28.0,0.43681818181818177,0.1888836363636364,0.6516363636363637,0.02221053818181818,0.32624545454545456,-5.154454545454545,0.04417272727272727,1350864000.0
137,codes and keys,death cab for cutie,7.0,2011-06-02,5.0,0.0,larry fitzmaurice,2011-06-01,26HVbJdxW1zC799gz8yzUr,245901.36363636365,36.36363636363637,0.5477272727272727,0.09404690909090908,0.6833636363636364,0.23298363636363636,0.16103636363636362,-9.302454545454545,0.0357,1306454400.0
138,coexist,the xx,4.0,2012-09-12,7.5,0.0,mark richardson,2012-09-10,4SXTQ305LjMh2DBHA3CXIW,203396.0,50.72727272727273,0.5805454545454546,0.6843636363636363,0.27481818181818185,0.35162727272727273,0.11908181818181819,-16.391636363636362,0.0506,1347235200.0
139,cole world: the sideline story,j. cole,6.0,2011-09-30,6.1,0.0,jayson greene,2011-09-30,0fhmJYVhW0e4i33pCLPA5i,216783.0625,58.1875,0.5835625,0.300248125,0.60275,0.0035404125,0.1578625,-8.749,0.22618125,1317081600.0
140,colored sands,gorguts,8.0,2013-09-02,8.2,0.0,hank shteamer,2013-08-26,1qhgbP27HYf4iCiLbquXys,419047.1111111111,20.0,0.25477777777777777,0.08924068888888889,0.784611111111111,0.7575555555555555,0.20203333333333334,-11.320555555555554,0.0699,1378166400.0
141,comedown machine,the strokes,5.0,2013-03-21,6.1,0.0,ian cohen,2013-03-25,4WnkQO4xD9ljQooB3VIxCV,217726.9090909091,56.0,0.5702727272727273,0.13150115454545455,0.7188181818181818,0.4244727272727273,0.1764909090909091,-7.5929090909090915,0.03890909090909091,1364169600.0
142,confess,twin shadow,5.0,2012-07-10,8.6,1.0,ian cohen,2012-07-06,6qbgnofWMbIjD4X8kYlx1r,227319.75,0.0,0.596,0.10584166666666667,0.8025000000000001,0.027473449999999996,0.16071666666666667,-6.518166666666667,0.06664166666666667,1341792000.0
143,control system,ab-soul,8.0,2012-05-16,8.1,0.0,jayson greene,2012-06-05,26RLXRJA7aOOffZJGjUaSW,253633.5294117647,36.1764705882353,0.5979411764705882,0.18706470588235294,0.7737058823529412,1.24e-05,0.31168235294117647,-6.451705882352941,0.27438823529411766,1336694400.0
144,cosmogramma,flying lotus,8.0,2010-05-05,8.8,1.0,joe colly,2010-05-06,5c7XChrHxYaqykCZLaGM5f,161469.58823529413,38.05882352941177,0.439,0.12423717647058824,0.8064117647058824,0.29111350294117644,0.2844764705882353,-5.813941176470588,0.16728823529411765,1272844800.0
145,crazy clown time,david lynch,5.0,2011-11-08,6.1,0.0,mike powell,2011-11-08,76rTsKTssez67mK7FtdH0X,294978.64285714284,0.07142857142857142,0.6399285714285714,0.3725235714285714,0.5183571428571428,0.2682718742857143,0.13028571428571428,-7.493428571428572,0.04875,1320624000.0
146,crazy for you,best coast,5.0,2010-07-26,8.4,1.0,larry fitzmaurice,2010-07-27,7bopw2yiGMnUzXUH1ayvTe,143308.66666666666,17.75,0.30975,0.15379299999999999,0.8729999999999999,0.58445,0.17979166666666668,-4.420166666666667,0.06624166666666666,1288569600.0
147,creep on creepin' on,timber timbre,8.0,2011-04-10,6.7,0.0,paul thompson,2011-05-13,3UlogGhdqkb2ymkzNNuDrK,237270.3,10.2,0.40449999999999997,0.51052,0.33649999999999997,0.37562233,0.19609000000000001,-9.871500000000001,0.03281,1302220800.0
148,crush,abe vigoda,4.0,2010-10-04,7.8,0.0,marc masters,2010-09-17,5kTf7CvY6ttD513eCfqKPy,244130.0,4.6,0.42884,0.049739179999999994,0.8943999999999999,0.670528,0.27737,-6.1376,0.07176,1285632000.0
149,cults,cults,4.0,2011-06-26,8.5,1.0,joe tangari,2011-06-06,5j2QDYH0Q6humuM5Ys86eF,196275.92857142858,1.5,0.5055714285714286,0.08506432142857143,0.7381428571428571,0.15656661357142856,0.26365,-5.727071428571429,0.03838571428571429,1317772800.0
150,cupid deluxe,blood orange,2.0,2013-11-25,8.5,1.0,ryan dombal,2013-11-13,1bsLkHcWAGUao6Z1dHOEIB,279047.0,45.18181818181818,0.7203636363636363,0.13661818181818183,0.7175454545454545,0.032331181818181814,0.15129090909090911,-7.238727272727274,0.08413636363636363,1384732800.0
151,currents,tame impala,7.0,2015-07-14,9.3,1.0,ian cohen,2015-07-13,79dL7FLiJFOO0EoehUHQBv,236242.07692307694,68.23076923076923,0.5196923076923077,0.16167046153846154,0.7054615384615384,0.2223933846153846,0.1589846153846154,-7.062846153846154,0.051184615384615384,1437091200.0
152,damogen furies,squarepusher,6.0,2015-04-20,7.3,0.0,winston cook-wilson,2015-04-20,0ltizdz0IJilaMxx3LKuPp,296855.77777777775,2.6666666666666665,0.43933333333333335,0.045309999999999996,0.7047777777777777,0.5259666666666667,0.1516111111111111,-11.073,0.15474444444444446,1429574400.0
153,dark bird is home,the tallest man on earth,6.0,2015-05-10,6.7,0.0,jeremy d. larson,2015-05-11,1Bz5pzlT3m7uJp1534Ma5V,250338.2,33.8,0.4702,0.7623,0.5490999999999999,0.004645168,0.13511,-7.0804,0.04141,1431388800.0
154,dark comedy,open mike eagle,8.0,2014-06-24,8.0,0.0,nate patrin,2014-06-20,3hSppPElM044DnIafFTg96,206060.07692307694,23.53846153846154,0.5056923076923077,0.27006153846153846,0.5895384615384616,0.013634186153846154,0.25583076923076925,-10.428538461538462,0.37475384615384616,1402358400.0
155,dark red,shlohmo,6.0,2015-04-08,5.9,0.0,jonah bromwich,2015-04-07,0YXO93VbnFFXMf6R5gf729,319110.1818181818,27.90909090909091,0.44463636363636366,0.09390124545454545,0.7391818181818182,0.47462824545454546,0.16643636363636363,-5.931181818181818,0.05670909090909091,1428278400.0
156,david comes to life,fucked up,5.0,2011-06-13,8.6,1.0,larry fitzmaurice,2011-06-08,4nQlvOMRy08z0sgT4O4Ihq,259771.44444444444,22.77777777777778,0.33705555555555555,0.07225783333333333,0.9595555555555555,0.09374286555555555,0.20552222222222222,-2.968722222222222,0.13415,1307318400.0
157,days with dr. yen lo,dr. yen lo,6.0,2015-05-25,8.0,0.0,winston cook-wilson,2015-05-26,6LbpxGSlBiby2Un2YMqe36,196150.83333333334,15.333333333333334,0.41441666666666666,0.45998333333333336,0.5043333333333333,0.007158208333333333,0.31516666666666665,-9.471916666666667,0.10775,1431734400.0
158,de vermis mysteriis,high on fire,8.0,2012-04-04,8.2,0.0,brandon stosuy,2012-04-06,2p2JekOEQ4llSWDWLZRhkQ,313858.3,19.4,0.257,9.734e-06,0.8917999999999999,0.7878000000000001,0.14926999999999999,-4.7594,0.07139999999999999,1333411200.0
159,dealer,foxing,3.0,2015-11-02,7.6,0.0,ian cohen,2015-11-06,7nVLbTV7JrJ5ohUbPjvSlN,245353.63636363635,30.545454545454547,0.4110909090909091,0.49598909090909093,0.4460909090909091,0.2626088090909091,0.15892727272727272,-9.623454545454546,0.033790909090909094,1446163200.0
160,death magic,health,5.0,2015-08-17,7.8,0.0,t. cole rachel,2015-08-03,2a5KZ4rwrXIm28LvcyjYz5,197532.08333333334,34.083333333333336,0.4495,0.022719150000000004,0.762,0.16784957916666665,0.22810833333333333,-5.767166666666667,0.06545,1438905600.0
161,depression cherry,beach house,6.0,2015-08-21,8.4,1.0,jayson greene,2015-08-18,5tTmosmyV33wCiwniZc4Qs,298804.0,46.333333333333336,0.4174444444444444,0.4775777777777778,0.5616666666666666,0.43238888888888893,0.1154888888888889,-7.514888888888889,0.029322222222222225,1440720000.0
162,devotion,jessie ware,4.0,2012-08-22,8.5,1.0,ryan dombal,2012-08-17,1S0TageSPtTWcZSfdwg67Q,226316.7142857143,2.5,0.6082857142857143,0.2703285714285714,0.6685,0.08162938071428572,0.21540714285714285,-8.231214285714286,0.08742857142857142,1356998400.0
163,dissed and dismissed,tony molina,7.0,2014-04-05,7.5,0.0,lindsay zoladz,2014-03-25,0M9cDMEpqJgz6V6AynA7Sy,57250.166666666664,18.75,0.26925,0.4059916666666667,0.6391666666666667,0.0804063125,0.43933333333333335,-9.000083333333334,0.045941666666666665,1395705600.0
164,dissociation,the dillinger escape plan,7.0,2016-10-22,6.9,0.0,saby reyes-kulkarni,2016-11-02,6K7w4elSgFuj3x787Zvf1V,273634.63636363635,10.454545454545455,0.29509090909090907,0.002056191818181818,0.8944545454545455,0.08672968818181817,0.24556363636363637,-4.854181818181818,0.18539090909090908,1476403200.0
165,do what thou wilt.,ab-soul,7.0,2016-12-13,4.4,0.0,sheldon pearce,2016-12-22,1CEeqK9sKrE7LzUHeT3bfP,289047.75,37.125,0.612125,0.17725625,0.58875,6.75275e-05,0.26513125,-9.01425,0.3752625,1481241600.0
166,does it look like i'm here?,emeralds,6.0,2010-06-26,8.3,1.0,philip sherburne,2010-06-09,69mR7YiwQTw7nvlFKBOp7Y,307659.1666666667,17.166666666666668,0.25005,0.48105,0.5828333333333333,0.8015,0.146475,-9.86375,0.04269166666666666,1274659200.0
167,doris,earl sweatshirt,6.0,2013-08-26,8.3,1.0,craig jenkins,2013-08-19,5vRfIDOPJHy3W2wHWbzLlE,176561.53333333333,53.86666666666667,0.5491333333333334,0.182454,0.6568,0.051109612,0.26730666666666664,-8.218399999999999,0.31056666666666666,1376611200.0
168,dour candy,billy woods,7.0,2013-07-08,7.8,0.0,nate patrin,2013-08-14,0xNc2ff7Q6CX3wkfZ1iIMO,179310.2,14.2,0.6026666666666667,0.2589626666666666,0.6877333333333334,4.658866666666667e-05,0.23985333333333334,-8.9182,0.30666,1372723200.0
169,down there,avey tare,5.0,2010-10-17,7.9,0.0,larry fitzmaurice,2010-10-25,6ttLfw2Z9Wbxu3paarz6h0,231795.22222222222,17.11111111111111,0.4348888888888889,0.5309666666666666,0.5506666666666667,0.09866011111111112,0.4352666666666667,-13.055666666666667,0.1456,1287878400.0
170,dream river,bill callahan,8.0,2013-09-24,8.5,1.0,lindsay zoladz,2013-09-17,6qkzBXQvWjnyNCRDQRPpJ4,301158.0,32.25,0.479875,0.8525,0.33375,0.5069,0.15812500000000002,-13.73,0.04005,1379376000.0
171,dreams worth more than money,meek mill,7.0,2015-07-03,7.4,0.0,matthew ramirez,2015-07-06,2O3OKOYCub892PUGprsaQo,233277.5,52.57142857142857,0.6305,0.14481064285714287,0.6537857142857143,3.271428571428572e-07,0.24897857142857144,-6.304714285714286,0.2380642857142857,1435536000.0
172,drone logic,daniel avery,8.0,2013-11-19,7.2,0.0,andrew gaerig,2013-10-23,40CBXF9jJwK21mrqlmBr92,343883.0833333333,30.083333333333332,0.6435833333333333,0.3246266666666667,0.6203333333333333,0.837775,0.15143333333333334,-10.53875,0.05235,1381104000.0
173,drones,muse,5.0,2015-06-10,4.5,0.0,ian cohen,2015-06-09,7iXImlGs9MxR7VTSNkO2Go,232473.9090909091,0.0,0.43618181818181817,0.22523902727272727,0.7283636363636364,0.014326354545454546,0.3931818181818182,-7.587363636363636,0.11132727272727273,1433462400.0
